timestamp,Basilea_Temperature,Basilea_Relative_Humidity,Basilea_Wind_Speed,Basilea_Wind_Direction
20210806T0100,15.490529,82.0,11.384198,124.69515
20210806T0200,15.040529,82.0,10.703569,132.27368
20210806T0300,14.770529,85.0,11.090103,125.75388
20210806T0400,16.13053,76.0,9.673221,135.0
20210806T0500,17.64053,65.0,6.849467,176.98721
20210806T0600,15.970529,73.0,12.979984,273.17984
20210806T0700,16.57053,82.0,17.227419,259.1597
20210806T0800,16.80053,78.0,21.67487,258.50342
20210806T0900,17.240528,73.0,22.61419,256.185
20210806T1000,18.190529,69.0,23.441502,259.38034
20210806T1100,19.170528,63.0,24.387177,261.51105
20210806T1200,19.89053,59.0,24.84,270.0
20210806T1300,20.930529,55.0,24.144165,272.56378
20210806T1400,22.280529,50.0,24.482647,269.15747
20210806T1500,22.930529,48.0,22.682856,269.09064
20210806T1600,23.45053,47.0,21.611998,268.09085
20210806T1700,23.190529,48.0,20.163212,268.977
20210806T1800,22.95053,49.0,18.374111,272.24576
20210806T1900,22.830528,50.0,16.75064,278.65253
20210806T2000,22.030529,54.0,13.009903,284.42078
20210806T2100,20.590528,61.0,6.725354,285.5241
20210806T2200,19.910528,64.0,2.9024127,209.74489
20210806T2300,19.440529,66.0,6.12,151.9275
20210807T0000,18.57053,70.0,6.8777895,137.1211
20210807T0100,17.90053,74.0,6.489992,123.69006
20210807T0200,18.07053,74.0,6.989936,124.508514
20210807T0300,17.930529,75.0,7.653705,131.18591
20210807T0400,17.55053,77.0,8.435069,129.80557
20210807T0500,17.180529,79.0,8.854829,116.56505
20210807T0600,16.47053,81.0,11.792404,121.26373
20210807T0700,16.610529,80.0,12.594856,120.963745
20210807T0800,18.12053,74.0,13.849477,117.89726
20210807T0900,19.360529,73.0,14.33234,115.27772
20210807T1000,22.030529,64.0,14.512064,113.385216
20210807T1100,23.780529,58.0,11.298495,112.47943
20210807T1200,23.55053,54.0,6.924738,81.02737
20210807T1300,23.71053,53.0,8.473393,12.2647705
20210807T1400,17.80053,77.0,20.3774,302.00537
20210807T1500,15.480529,94.0,10.703569,317.72632
20210807T1600,15.110529,95.0,1.2979984,236.30994
20210807T1700,15.190529,94.0,3.4152596,251.56506
20210807T1800,15.130529,94.0,4.829907,206.56505
20210807T1900,15.380529,93.0,11.384199,161.56505
20210807T2000,16.40053,88.0,10.041354,165.46555
20210807T2100,16.56053,88.0,9.178235,154.44003
20210807T2200,16.520529,80.0,10.853866,185.71059
20210807T2300,16.32053,80.0,12.10157,202.75098
20210808T0000,15.690529,82.0,10.799999,233.1301
20210808T0100,14.430529,85.0,7.24486,243.43495
20210808T0200,14.240529,87.0,7.24486,243.43495
20210808T0300,14.830529,77.0,10.464797,243.43495
20210808T0400,13.380529,82.0,9.885262,236.88866
20210808T0500,13.130529,83.0,8.913181,223.36343
20210808T0600,12.950529,84.0,8.707237,209.74489
20210808T0700,13.270529,85.0,7.172949,197.52557
20210808T0800,14.640529,82.0,8.404285,226.73572
20210808T0900,16.090528,76.0,11.165805,249.22775
20210808T1000,17.100529,69.0,13.363711,265.36453
20210808T1100,18.05053,64.0,15.484185,268.6678
20210808T1200,18.680529,61.0,18.089775,275.7106
20210808T1300,19.21053,58.0,18.94024,278.74615
20210808T1400,20.30053,51.0,17.64,270.0
20210808T1500,20.830528,49.0,19.083395,271.08093
20210808T1600,20.12053,51.0,19.201874,276.4588
20210808T1700,20.520529,51.0,19.602652,277.38605
20210808T1800,20.410528,51.0,17.64,270.0
20210808T1900,20.020529,52.0,15.84,270.0
20210808T2000,19.340528,55.0,10.308831,282.09476
20210808T2100,17.98053,62.0,6.439876,296.56506
20210808T2200,17.180529,66.0,0.0,180.0
20210808T2300,16.95053,66.0,5.6233797,129.80557
20210809T0000,15.850529,71.0,7.2,126.869896
20210809T0100,14.810529,76.0,6.989936,124.508514
20210809T0200,14.350529,76.0,6.193674,125.537674
20210809T0300,13.850529,77.0,6.4096174,128.15723
20210809T0400,13.530529,76.0,6.696387,126.25384
20210809T0500,13.400529,76.0,7.289445,122.90524
20210809T0600,12.830529,79.0,9.19939,120.57922
20210809T0700,13.030529,79.0,8.587338,123.023865
20210809T0800,14.130529,80.0,9.360001,112.61986
20210809T0900,16.65053,74.0,11.298495,112.47943
20210809T1000,19.06053,66.0,9.659814,116.56505
20210809T1100,20.750528,56.0,5.634891,116.56505
20210809T1200,21.990528,50.0,2.3051248,141.34018
20210809T1300,22.930529,48.0,0.35999998,360.0
20210809T1400,22.64053,50.0,4.072935,315.0
20210809T1500,23.510529,48.0,6.151683,290.55603
20210809T1600,23.96053,47.0,5.815978,248.1986
20210809T1700,24.090528,48.0,5.4833565,203.1986
20210809T1800,24.29053,47.0,7.145796,229.08562
20210809T1900,24.31053,45.0,7.771331,256.6075
20210809T2000,23.63053,47.0,5.937272,284.03625
20210809T2100,22.55053,50.0,5.1165614,320.7106
20210809T2200,21.71053,54.0,2.7416782,336.8014
20210809T2300,20.930529,57.0,2.3051248,51.34018
20210810T0000,20.240528,60.0,4.3349743,94.76365
20210810T0100,19.250528,67.0,6.0347,107.35402
20210810T0200,18.410528,74.0,6.9153743,128.6598
20210810T0300,17.670528,78.0,6.4096174,128.15723
20210810T0400,16.860529,81.0,6.792466,122.00538
20210810T0500,16.250528,77.0,7.289445,122.90524
20210810T0600,16.45053,64.0,6.4096174,128.15723
20210810T0700,16.770529,62.0,5.1919937,123.69006
20210810T0800,17.330528,70.0,5.506941,101.30993
20210810T0900,19.13053,70.0,5.0911684,98.1301
20210810T1000,21.190529,63.0,1.4399999,89.99999
20210810T1100,23.22053,53.0,3.096837,305.5377
20210810T1200,25.190529,42.0,6.489992,289.44003
20210810T1300,26.48053,38.0,8.209263,285.25513
20210810T1400,26.21053,43.0,5.154415,294.77515
20210810T1500,27.13053,42.0,6.5693827,279.46234
20210810T1600,27.54053,43.0,8.64,270.0
20210810T1700,27.740528,44.0,8.28,270.0
20210810T1800,27.54053,46.0,9.227524,290.55603
20210810T1900,26.910528,49.0,8.707237,299.74487
20210810T2000,26.010529,53.0,7.386582,316.97495
20210810T2100,24.530529,60.0,6.193674,324.46234
20210810T2200,23.240528,67.0,1.8,306.8699
20210810T2300,22.430529,72.0,3.2599385,186.3402
20210811T0000,21.780529,74.0,5.4477882,172.40535
20210811T0100,20.760529,77.0,5.2416787,164.0546
20210811T0200,19.840528,81.0,4.6938257,147.52881
20210811T0300,19.280529,82.0,4.6938257,122.47119
20210811T0400,18.64053,84.0,4.896529,107.10272
20210811T0500,18.07053,83.0,4.452954,104.03624
20210811T0600,17.71053,78.0,3.6,126.869896
20210811T0700,17.81053,70.0,3.8939953,123.69006
20210811T0800,18.55053,69.0,4.072935,135.0
20210811T0900,20.600529,70.0,6.28713,113.62937
20210811T1000,22.98053,68.0,6.5693827,99.46232
20210811T1100,25.20053,60.0,5.7599998,89.99999
20210811T1200,27.010529,47.0,4.3349743,85.23635
20210811T1300,28.110529,41.0,3.096837,324.46234
20210811T1400,27.830528,46.0,6.489992,303.69006
20210811T1500,28.590528,42.0,6.792466,302.00537
20210811T1600,29.020529,40.0,8.373386,295.46335
20210811T1700,28.98053,41.0,9.904906,289.0935
20210811T1800,28.680529,43.0,8.759178,279.46234
20210811T1900,28.30053,43.0,7.172949,287.52557
20210811T2000,27.40053,47.0,4.6102495,308.65982
20210811T2100,26.330528,51.0,2.8799999,360.0
20210811T2200,25.55053,55.0,3.96,89.99999
20210811T2300,24.250528,62.0,5.634891,116.56505
20210812T0000,22.830528,69.0,4.8965297,126.027374
20210812T0100,21.80053,72.0,4.1046314,127.874985
20210812T0200,21.000528,74.0,3.6,126.869896
20210812T0300,20.32053,75.0,4.6938257,122.47119
20210812T0400,19.64053,79.0,5.1919937,123.69006
20210812T0500,19.030529,81.0,6.12,118.07248
20210812T0600,18.37053,83.0,8.373386,115.46334
20210812T0700,18.07053,81.0,8.854829,116.56505
20210812T0800,18.46053,81.0,7.754637,111.80141
20210812T0900,21.180529,73.0,10.829959,105.42216
20210812T1000,24.100529,66.0,13.009903,104.42077
20210812T1100,26.55053,59.0,12.429127,100.00798
20210812T1200,28.55053,50.0,10.8955765,97.59464
20210812T1300,30.20053,41.0,9.028754,94.57392
20210812T1400,30.13053,48.0,6.830519,71.56504
20210812T1500,31.000528,44.0,4.2136917,70.016884
20210812T1600,31.610529,42.0,1.1384199,71.56504
20210812T1700,32.000526,39.0,0.8049845,243.43495
20210812T1800,31.98053,37.0,2.2768397,108.434944
20210812T1900,31.680529,39.0,6.489992,109.44003
20210812T2000,30.500528,47.0,7.9932976,97.76516
20210812T2100,28.090528,60.0,10.08,89.99999
20210812T2200,25.57053,70.0,9.531505,100.88553
20210812T2300,23.81053,78.0,5.8603754,132.51044
20210813T0000,23.29053,78.0,3.096837,125.537674
20210813T0100,22.97053,78.0,3.096837,125.537674
20210813T0200,23.12053,77.0,3.7064266,150.94539
20210813T0300,23.090528,75.0,2.5959969,123.69006
20210813T0400,22.82053,71.0,5.692099,124.69515
20210813T0500,22.740528,64.0,8.217153,118.81079
20210813T0600,21.70053,66.0,10.041354,104.534454
20210813T0700,20.06053,76.0,10.137692,106.50436
20210813T0800,20.740528,79.0,7.5170207,106.69924
20210813T0900,23.520529,73.0,5.495161,121.6075
20210813T1000,26.14053,66.0,3.0758414,159.44395
20210813T1100,29.340528,56.0,2.3051248,231.3402
20210813T1200,31.500528,48.0,5.771239,273.57632
20210813T1300,32.67053,44.0,9.779817,263.65982
20210813T1400,30.45053,47.0,15.328561,279.46234
20210813T1500,30.89053,47.0,16.039202,279.0395
20210813T1600,31.010529,49.0,15.629972,277.94348
20210813T1700,30.740528,51.0,15.03835,281.04095
20210813T1800,30.37053,51.0,13.084402,277.90717
20210813T1900,29.89053,52.0,9.36,270.0
20210813T2000,29.180529,55.0,5.937272,284.03625
20210813T2100,27.910528,61.0,6.4096174,321.84277
20210813T2200,26.90053,67.0,4.1046314,344.74487
20210813T2300,26.32053,70.0,0.8049845,116.56505
20210814T0000,25.600529,72.0,2.16,180.0
20210814T0100,24.87053,74.0,3.219938,243.43495
20210814T0200,24.05053,75.0,3.6,270.0
20210814T0300,23.32053,75.0,5.2416787,285.9454
20210814T0400,21.97053,80.0,5.8603754,280.61966
20210814T0500,21.280529,80.0,5.04,270.0
20210814T0600,21.15053,79.0,3.96,270.0
20210814T0700,20.90053,79.0,1.609969,296.56506
20210814T0800,21.330528,77.0,1.08,360.0
20210814T0900,22.580528,74.0,1.1384199,71.56504
20210814T1000,24.530529,68.0,2.4149535,63.43495
20210814T1100,26.62053,63.0,3.219938,63.43495
20210814T1200,28.47053,59.0,2.5455842,81.869896
20210814T1300,29.530529,53.0,2.1897945,350.5377
20210814T1400,29.87053,56.0,4.5536795,341.56506
20210814T1500,30.47053,52.0,7.145796,319.08563
20210814T1600,30.81053,49.0,6.8777895,317.1211
20210814T1700,31.07053,46.0,6.4096174,308.15723
20210814T1800,31.04053,45.0,4.0249224,296.56506
20210814T1900,30.64053,46.0,1.9386592,291.8014
20210814T2000,29.90053,49.0,2.2768397,71.56504
20210814T2100,29.000528,53.0,6.8399997,89.99999
20210814T2200,26.930529,64.0,8.557102,112.249016
20210814T2300,25.07053,72.0,7.7043357,127.40535
20210815T0000,24.38053,75.0,4.5820518,135.0
20210815T0100,23.690529,77.0,3.6,126.869896
20210815T0200,23.010529,79.0,4.1046314,127.874985
20210815T0300,22.37053,82.0,5.154415,114.77514
20210815T0400,21.79053,86.0,5.0142193,111.03751
20210815T0500,21.05053,88.0,5.4833565,113.19859
20210815T0600,20.260529,90.0,5.4477882,97.59464
20210815T0700,19.600529,92.0,5.0911684,98.1301
20210815T0800,20.510529,88.0,3.2399998,89.99999
20210815T0900,22.830528,77.0,7.968939,71.56504
20210815T1000,25.47053,67.0,7.8625183,74.054596
20210815T1100,27.56053,60.0,8.699793,65.55604
20210815T1200,29.020529,54.0,6.3690495,47.29059
20210815T1300,30.010529,52.0,4.3349743,355.23636
20210815T1400,30.63053,52.0,8.311245,274.96973
20210815T1500,31.280529,46.0,12.261158,266.63354
20210815T1600,31.38053,43.0,18.72346,271.1017
20210815T1700,30.330528,46.0,24.884306,284.23727
20210815T1800,28.410528,57.0,22.26477,284.03625
20210815T1900,27.600529,59.0,17.76081,287.70044
20210815T2000,26.680529,62.0,13.1041975,290.9245
20210815T2100,25.260529,68.0,9.6932955,285.06848
20210815T2200,24.06053,72.0,6.379216,253.61046
20210815T2300,23.07053,75.0,6.87779,186.009
20210816T0000,21.610529,80.0,10.483357,164.0546
20210816T0100,22.14053,74.0,9.021574,151.38954
20210816T0200,20.360529,71.0,7.9526596,174.80557
20210816T0300,18.690529,75.0,7.5685663,205.34618
20210816T0400,19.750528,69.0,9.449572,229.63547
20210816T0500,20.100529,63.0,11.770403,246.57132
20210816T0600,19.440529,63.0,15.815435,258.17853
20210816T0700,18.590528,65.0,17.698677,265.33313
20210816T0800,18.760529,60.0,23.0653,267.31622
20210816T0900,18.830528,59.0,24.84,270.0
20210816T1000,18.680529,60.0,24.251284,275.96448
20210816T1100,20.020529,57.0,27.343414,279.09027
20210816T1200,19.87053,57.0,30.009838,280.36633
20210816T1300,20.40053,52.0,30.903435,278.0357
20210816T1400,21.080528,54.0,30.096085,276.87
20210816T1500,21.410528,50.0,27.834309,275.19443
20210816T1600,21.62053,52.0,24.490587,271.6847
20210816T1700,21.240528,54.0,27.36947,271.50745
20210816T1800,20.87053,54.0,27.419146,273.76404
20210816T1900,19.80053,57.0,24.482647,270.84253
20210816T2000,19.39053,59.0,19.083395,268.91907
20210816T2100,18.63053,61.0,15.815435,258.17853
20210816T2200,18.22053,62.0,14.8257065,240.9454
20210816T2300,17.600529,65.0,17.477621,237.61932
20210817T0000,17.29053,69.0,17.106628,261.52887
20210817T0100,16.330528,80.0,19.813087,272.08258
20210817T0200,16.21053,82.0,16.548256,315.8814
20210817T0300,14.180529,75.0,15.119999,360.0
20210817T0400,13.430529,70.0,8.311245,355.03027
20210817T0500,13.320529,70.0,5.1919937,326.30994
20210817T0600,13.240529,67.0,5.6233797,309.80557
20210817T0700,13.270529,66.0,4.3498964,294.44397
20210817T0800,13.690529,63.0,4.6800003,292.61987
20210817T0900,14.580529,57.0,4.3349743,311.63354
20210817T1000,15.860529,49.0,2.968636,345.96375
20210817T1100,17.110529,46.0,0.5091169,315.0
20210817T1200,18.350529,45.0,0.5091169,315.0
20210817T1300,19.47053,45.0,3.096837,324.46234
20210817T1400,20.750528,48.0,7.0911775,336.0375
20210817T1500,21.40053,46.0,8.78872,325.008
20210817T1600,21.79053,44.0,11.212135,312.39746
20210817T1700,22.110529,41.0,13.896187,306.57306
20210817T1800,22.04053,39.0,14.81259,295.94232
20210817T1900,21.46053,41.0,15.844089,291.31793
20210817T2000,20.360529,46.0,13.5515,286.99084
20210817T2100,18.62053,55.0,12.245294,271.6847
20210817T2200,17.79053,57.0,9.826088,261.57303
20210817T2300,17.14053,60.0,7.2,233.1301
20210818T0000,16.31053,64.0,8.049845,206.56505
20210818T0100,15.500529,68.0,9.028754,203.49857
20210818T0200,15.510529,69.0,6.9899354,191.88866
20210818T0300,15.480529,70.0,6.12,180.0
20210818T0400,15.460529,71.0,4.6102495,218.65982
20210818T0500,15.670529,69.0,5.04,270.0
20210818T0600,15.920529,66.0,6.849467,273.0128
20210818T0700,15.710529,69.0,7.10031,239.53445
20210818T0800,16.32053,67.0,6.2145634,259.992
20210818T0900,17.350529,65.0,5.4477882,262.40536
20210818T1000,18.780529,61.0,7.92,270.0
20210818T1100,19.72053,60.0,10.799999,270.0
20210818T1200,20.57053,58.0,13.039754,276.34018
20210818T1300,22.190529,54.0,17.057314,277.275
20210818T1400,20.82053,58.0,18.58451,291.5953
20210818T1500,21.23053,58.0,20.073025,302.55
20210818T1600,21.340528,58.0,19.386593,301.3287
20210818T1700,21.440529,57.0,18.39878,300.57922
20210818T1800,21.170528,58.0,16.610792,299.8989
20210818T1900,20.670528,61.0,14.658676,294.67688
20210818T2000,19.740528,65.0,10.931203,287.24146
20210818T2100,18.65053,71.0,9.0645685,276.84277
20210818T2200,17.80053,75.0,6.2145634,259.992
20210818T2300,16.910528,78.0,5.95906,244.98311
20210819T0000,16.14053,80.0,6.193674,234.46233
20210819T0100,15.490529,82.0,6.1305785,220.23636
20210819T0200,15.060529,84.0,5.6920996,198.43495
20210819T0300,14.610529,85.0,6.130579,183.36646
20210819T0400,14.140529,85.0,7.208994,182.86241
20210819T0500,13.460529,86.0,8.473393,192.26477
20210819T0600,12.900529,85.0,8.759178,189.46233
20210819T0700,12.790529,83.0,7.208994,182.86241
20210819T0800,14.130529,79.0,3.9763298,174.80557
20210819T0900,16.680529,72.0,1.1384199,251.56506
20210819T1000,18.510529,69.0,2.5455842,278.1301
20210819T1100,20.000528,64.0,3.5455887,293.9625
20210819T1200,21.38053,58.0,4.1046314,307.875
20210819T1300,22.580528,54.0,4.6938257,302.4712
20210819T1400,22.830528,51.0,4.6938257,327.5288
20210819T1500,23.64053,49.0,5.1919937,326.30994
20210819T1600,24.100529,47.0,5.634891,333.43497
20210819T1700,24.280529,47.0,5.815978,338.1986
20210819T1800,24.180529,47.0,6.725354,344.4759
20210819T1900,23.79053,49.0,7.928178,357.39746
20210819T2000,22.96053,51.0,7.2805495,8.530762
20210819T2100,21.750528,57.0,6.379216,16.389526
20210819T2200,20.63053,62.0,3.2599385,6.340164
20210819T2300,19.350529,68.0,1.9386592,291.8014
20210820T0000,18.30053,73.0,3.6179552,264.28943
20210820T0100,17.79053,75.0,3.319036,257.4712
20210820T0200,17.39053,77.0,1.5273507,225.0
20210820T0300,17.160528,78.0,2.16,180.0
20210820T0400,16.95053,79.0,1.9386592,158.1986
20210820T0500,16.490528,81.0,1.609969,116.56505
20210820T0600,16.22053,81.0,3.0758414,110.556046
20210820T0700,15.960529,82.0,4.0249224,100.30484
20210820T0800,16.47053,80.0,3.2599385,96.34019
20210820T0900,18.170528,74.0,3.2599385,96.34019
20210820T1000,20.240528,65.0,2.8799999,89.99999
20210820T1100,22.12053,58.0,3.5455887,23.962494
20210820T1200,23.40053,51.0,3.671294,11.309921
20210820T1300,24.500528,47.0,4.0249224,10.30484
20210820T1400,23.63053,51.0,5.4119864,3.8140564
20210820T1500,24.56053,48.0,5.4119864,356.18594
20210820T1600,25.07053,45.0,6.849467,356.98724
20210820T1700,25.31053,43.0,7.5599995,360.0
20210820T1800,25.240528,42.0,6.638072,12.528809
20210820T1900,24.910528,43.0,4.452954,14.03624
20210820T2000,24.170528,46.0,4.3349743,4.7636414
20210820T2100,23.190529,53.0,3.9763298,5.194412
20210820T2200,22.090528,61.0,1.9386592,68.19859
20210820T2300,21.260529,63.0,2.3051248,128.6598
20210821T0000,19.97053,65.0,2.3051248,141.34018
20210821T0100,18.82053,69.0,2.3051248,141.34018
20210821T0200,18.15053,74.0,3.8268526,131.18591
20210821T0300,17.660528,79.0,4.1046314,127.874985
20210821T0400,17.04053,83.0,4.829907,116.56505
20210821T0500,16.15053,86.0,7.24486,116.56505
20210821T0600,15.610529,83.0,8.217153,118.81079
20210821T0700,14.950529,82.0,9.19939,120.57922
20210821T0800,15.890529,81.0,9.227524,110.556046
20210821T0900,18.580528,77.0,12.413476,106.8584
20210821T1000,21.39053,70.0,11.367109,100.954056
20210821T1100,23.72053,62.0,7.208994,92.862404
20210821T1200,25.64053,53.0,2.0991426,59.036232
20210821T1300,26.990528,49.0,0.8049845,296.56506
20210821T1400,27.610529,47.0,3.6179552,264.28943
20210821T1500,28.580528,42.0,4.6938252,274.3987
20210821T1600,28.97053,40.0,4.3349743,265.23636
20210821T1700,29.190529,39.0,3.8773184,248.1986
20210821T1800,29.350529,37.0,4.0249224,259.69516
20210821T1900,28.840528,41.0,6.2145634,280.008
20210821T2000,27.500528,50.0,5.3517847,289.6538
20210821T2100,26.090528,57.0,2.5455842,315.0
20210821T2200,25.15053,61.0,3.0547013,135.0
20210821T2300,24.190529,64.0,5.1165614,129.2894
20210822T0000,23.420528,67.0,6.4096174,128.15723
20210822T0100,23.030529,67.0,8.0899935,122.27564
20210822T0200,22.54053,64.0,7.4128532,119.054596
20210822T0300,21.860529,64.0,8.217153,118.81079
20210822T0400,20.410528,73.0,7.5170207,106.69924
20210822T0500,19.46053,80.0,1.5273507,135.0
20210822T0600,20.000528,68.0,1.2979984,213.69006
20210822T0700,19.47053,72.0,2.9024127,7.125
20210822T0800,18.750528,81.0,6.696387,306.25385
20210822T0900,20.090528,71.0,10.086427,267.9546
20210822T1000,20.95053,68.0,16.700275,277.4314
20210822T1100,21.580528,68.0,18.58451,291.5953
20210822T1200,21.95053,63.0,17.114204,292.24902
20210822T1300,21.22053,63.0,20.523157,291.61478
20210822T1400,21.500528,66.0,15.986595,277.76517
20210822T1500,21.87053,64.0,19.559633,276.34018
20210822T1600,21.440529,65.0,22.782625,275.44034
20210822T1700,20.250528,69.0,19.959719,277.2532
20210822T1800,19.82053,70.0,16.75064,278.65253
20210822T1900,19.38053,71.0,14.471821,275.7106
20210822T2000,18.82053,73.0,13.75558,276.009
20210822T2100,18.21053,76.0,9.007196,272.29062
20210822T2200,17.090528,80.0,6.28713,256.7595
20210822T2300,16.440529,80.0,6.151683,200.55605
20210823T0000,15.240529,81.0,9.36,180.0
20210823T0100,13.900529,84.0,8.759178,170.53767
20210823T0200,13.500529,84.0,6.87779,173.991
20210823T0300,13.250529,81.0,6.8399997,180.0
20210823T0400,13.190529,78.0,6.519877,186.3402
20210823T0500,13.110529,75.0,6.638072,192.52881
20210823T0600,12.940529,74.0,6.638072,192.52881
20210823T0700,13.200529,75.0,6.379216,196.38954
20210823T0800,14.380529,76.0,3.671294,191.30994
20210823T0900,16.90053,71.0,4.829907,296.56506
20210823T1000,17.22053,71.0,6.28713,293.6294
20210823T1100,19.660528,61.0,14.04,270.0
20210823T1200,20.56053,60.0,15.745627,280.53918
20210823T1300,20.100529,61.0,15.175612,292.3062
20210823T1400,21.100529,54.0,10.514218,321.95297
20210823T1500,21.71053,53.0,11.631956,338.1986
20210823T1600,21.13053,55.0,13.004921,355.23636
20210823T1700,21.54053,55.0,14.759999,360.0
20210823T1800,21.12053,56.0,15.124284,1.3639221
20210823T1900,20.580528,60.0,14.04,360.0
20210823T2000,19.64053,66.0,11.609651,352.875
20210823T2100,17.850529,74.0,10.105681,355.91437
20210823T2200,17.350529,76.0,4.73506,351.25385
20210823T2300,16.80053,79.0,1.4399999,360.0
20210824T0000,16.70053,79.0,5.3999996,89.99999
20210824T0100,15.380529,80.0,6.8399997,89.99999
20210824T0200,14.270529,83.0,5.1919937,123.69006
20210824T0300,13.710529,85.0,3.2399998,180.0
20210824T0400,13.420529,85.0,4.2136917,199.98311
20210824T0500,13.120529,85.0,2.5959969,213.69006
20210824T0600,12.680529,87.0,2.9024127,240.25513
20210824T0700,12.010529,91.0,5.3999996,270.0
20210824T0800,12.020529,92.0,7.0911775,293.9625
20210824T0900,12.420529,90.0,6.193674,305.5377
20210824T1000,14.060529,81.0,1.4399999,360.0
20210824T1100,16.280529,74.0,5.3999996,53.130096
20210824T1200,20.29053,58.0,15.141414,71.995834
20210824T1300,22.07053,51.0,21.313093,74.32047
20210824T1400,23.590528,45.0,15.827721,72.80146
20210824T1500,24.090528,44.0,21.862406,72.75854
20210824T1600,24.010529,44.0,23.241617,73.8108
20210824T1700,24.020529,44.0,22.734219,79.04594
20210824T1800,23.600529,46.0,23.576563,82.9835
20210824T1900,22.57053,49.0,21.96,89.99999
20210824T2000,21.090528,54.0,17.283749,91.19349
20210824T2100,19.45053,60.0,14.04,89.99999
20210824T2200,18.04053,64.0,11.928989,84.805565
20210824T2300,16.97053,67.0,10.137692,73.495636
20210825T0000,16.180529,69.0,6.763786,64.79888
20210825T0100,14.780529,75.0,3.6,360.0
20210825T0200,12.530529,87.0,5.991594,302.73523
20210825T0300,12.080529,90.0,6.5693827,279.46234
20210825T0400,11.600529,91.0,6.519877,276.34018
20210825T0500,10.980529,93.0,6.0347,287.35403
20210825T0600,10.540529,94.0,5.3517847,289.6538
20210825T0700,10.5505295,94.0,4.802999,282.99463
20210825T0800,10.950529,93.0,4.1046314,285.25513
20210825T0900,11.790529,89.0,4.3349743,311.63354
20210825T1000,13.220529,82.0,5.315336,331.69925
20210825T1100,15.460529,73.0,5.6920996,341.56506
20210825T1200,18.350529,65.0,5.4477882,7.594635
20210825T1300,21.62053,54.0,10.483357,74.054596
20210825T1400,22.62053,52.0,6.12,61.927513
20210825T1500,23.71053,46.0,10.440001,89.99999
20210825T1600,24.030529,44.0,12.245294,91.68468
20210825T1700,24.15053,44.0,11.159999,89.99999
20210825T1800,23.90053,44.0,8.707238,82.874985
20210825T1900,23.440529,46.0,5.991594,57.26477
20210825T2000,22.440529,50.0,4.6938252,4.398697
20210825T2100,20.46053,57.0,3.5455887,336.0375
20210825T2200,18.64053,62.0,3.4152596,288.43497
20210825T2300,17.090528,65.0,3.9763298,275.19443
20210826T0000,16.190529,69.0,2.8799999,270.0
20210826T0100,15.780529,71.0,1.08,270.0
20210826T0200,15.120529,76.0,0.35999998,180.0
20210826T0300,14.540529,79.0,1.835647,191.30994
20210826T0400,14.020529,81.0,2.4149535,206.56505
20210826T0500,13.930529,80.0,1.9386592,201.8014
20210826T0600,13.990529,79.0,4.2136917,199.98311
20210826T0700,13.920529,77.0,3.7064266,209.05461
20210826T0800,14.520529,75.0,1.835647,258.69006
20210826T0900,16.110529,70.0,2.4149535,296.56506
20210826T1000,18.70053,61.0,5.937272,284.03625
20210826T1100,21.090528,46.0,16.516901,286.46002
20210826T1200,22.07053,45.0,21.218632,284.74356
20210826T1300,22.45053,46.0,25.862436,286.1645
20210826T1400,21.840528,50.0,25.0064,292.87366
20210826T1500,20.080528,60.0,24.18707,345.34326
20210826T1600,17.38053,79.0,15.192682,346.29303
20210826T1700,16.95053,84.0,12.682018,353.4802
20210826T1800,16.930529,79.0,8.217153,298.8108
20210826T1900,17.680529,68.0,8.64,270.0
20210826T2000,17.670528,68.0,5.506941,258.69006
20210826T2100,17.410528,73.0,5.6233797,309.80557
20210826T2200,16.910528,66.0,9.6932955,344.93152
20210826T2300,15.780529,69.0,7.5599995,360.0
20210827T0000,15.000529,73.0,6.162207,353.29016
20210827T0100,14.120529,76.0,6.6185193,337.61987
20210827T0200,13.720529,76.0,5.3999996,323.13013
20210827T0300,13.340529,76.0,5.1919937,303.69006
20210827T0400,12.960529,77.0,5.154415,294.77515
20210827T0500,12.710529,78.0,4.198285,300.96378
20210827T0600,11.840529,83.0,3.4152596,288.43497
20210827T0700,11.450529,85.0,3.319036,282.5288
20210827T0800,12.120529,80.0,2.9024127,299.74487
20210827T0900,13.230529,76.0,3.0547013,315.0
20210827T1000,14.930529,69.0,4.896529,342.89728
20210827T1100,16.65053,60.0,9.531505,349.11447
20210827T1200,16.260529,61.0,15.192682,346.29303
20210827T1300,17.55053,57.0,17.727943,347.0926
20210827T1400,17.660528,59.0,19.06301,349.11447
20210827T1500,19.06053,53.0,19.201874,353.5412
20210827T1600,19.330528,51.0,17.731598,354.17365
20210827T1700,19.500528,49.0,18.416384,355.5154
20210827T1800,19.22053,49.0,18.36353,358.8767
20210827T1900,18.520529,52.0,16.923828,358.78113
20210827T2000,17.490528,57.0,13.339445,356.90594
20210827T2100,15.970529,64.0,11.165805,1.8475952
20210827T2200,14.700529,69.0,7.0911775,23.962494
20210827T2300,14.310529,70.0,4.6938252,85.60129
20210828T0000,13.990529,70.0,4.73506,98.74616
20210828T0100,14.000529,70.0,2.0991426,120.96376
20210828T0200,13.640529,72.0,1.609969,153.43495
20210828T0300,13.740529,71.0,0.35999998,180.0
20210828T0400,13.430529,72.0,2.4149535,333.43497
