gid;hora;mes;n;ubicacion;cruce;ubicacion_;nucleo;alcoholemi;gravedad;herido_hos;herido_h_1;fallecidos;alcance;atropello;caida;choque;colision;marcha_atr;salida_de_;sin_clasif;vuelco;autor_desc;n_vehÍc;turismo;furgon;camion;autobus;motociclet;ciclomotor;bicicleta;vmp;peaton;animal;otros;dia_semana;aÑo;fecha;HORARIO_SOL_AMANECER;HORARIO_SOL_OCASO;coord_x;coord_y
"1209";12:50;FEBRERO;;CR CALA FIGUERA;FALSO;();SA PORRASSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;2;"2022";2022/02/28;07:26:24;18:41:42;2.5217202349;39.5193984343
"1212";12:10;MARZO;"30";PS MAR;FALSO;();PALMANOVA;NEGATIVO;HERIDO_HOSP-24;"2";"0";"0";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;2;"2022";2022/02/28;07:26:24;18:41:42;2.5375898384;39.5218886864
"1210";16:30;MARZO;;CM SON BORONAT;FALSO;();CALVIA;NEGATIVO;HERIDO_HOSP+24;"0";"1";"0";FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;3;"2022";2022/03/01;07:24:55;18:42:48;2.5255222080;39.5553409358
"1211";00:30;MARZO;;CR CALA FIGUERA;FALSO;();SA PORRASSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;4;"2022";2022/03/02;07:23:26;18:43:52;2.5192639164;39.5071811318
"1213";18:00;MARZO;;CL MAJOR;VERDADERO;CL JAIME III;CALVIA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/03;07:21:57;18:44:57;2.5066541919;39.5661589499
"1214";17:55;MARZO;"113";AV REI JAUME I;FALSO;();SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;6;"2022";2022/03/04;07:20:26;18:46:01;2.4865403132;39.5171312320
"1215";16:49;MARZO;;CL ANTONI M. ALCOVER;FALSO;();COSTA DEN BLANES;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;7;"2022";2022/03/05;07:18:55;18:47:05;2.5689164896;39.5314834033
"1216";18:35;MARZO;"12";CL CAN FERRER;FALSO;();SON FERRER;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;VERDADERO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;7;"2022";2022/03/05;07:18:55;18:47:05;2.5054058035;39.4969663647
"1217";13:20;MARZO;"122";AV REI JAUME I;FALSO;();SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;1;"2022";2022/03/06;07:17:23;18:48:08;2.4880579156;39.5172052208
"1218";14:15;MARZO;"1";CL SARAGOSSA;FALSO;();PALMANOVA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;4;"2022";2022/03/09;07:12:45;18:51:16;2.5462759756;39.5289640539
"1220";12:50;MARZO;;AV CAS SABONERS;FALSO;CR ANDRATX;PALMANOVA;NEGATIVO;Sin Heridos;"0";"0";"0";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;4;"2022";2022/03/09;07:12:45;18:51:16;2.5306269213;39.5215672487
"1219";10:00;MARZO;"34";PS ILLETES;FALSO;();CAS CATALA-SES ILLETES;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/10;07:11:11;18:52:18;2.5912811395;39.5403836902
"1221";17:15;MARZO;;GV PUIG DES CASTELLET;VERDADERO;CL MIGUEL DE UNAMUNO;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/10;07:11:11;18:52:18;2.4895888891;39.5154137053
"1222";16:40;MARZO;;CL GIRFALC;VERDADERO;CL MILANA (S.FERRER);SON FERRER;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/10;07:11:11;18:52:18;2.5039809645;39.4991785596
"1223";03:00;MARZO;;CL GONGORA;FALSO;();MAGALUF;Positivo;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;6;"2022";2022/03/11;07:09:37;18:53:20;2.5284967287;39.5105241032
"1224";09:00;MARZO;"1";CL CENTRE;FALSO;();COSTA DE LA CALMA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;6;"2022";2022/03/11;07:09:37;18:53:20;2.4744687718;39.5245525735
"1225";17:00;MARZO;;CL SON MIR;VERDADERO;CM MOLI DES CASTELLE;CALVIA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;VERDADERO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;6;"2022";2022/03/11;07:09:37;18:53:20;2.5088140358;39.5688395676
"1226";09:15;MARZO;;AV PLATJA;VERDADERO;PS MAR;PALMANOVA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;"1";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;7;"2022";2022/03/12;07:08:02;18:54:22;2.5401164570;39.5246068181
"1227";14:50;MARZO;"17";CL GRAN VIA;FALSO;();EL TORO;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;7;"2022";2022/03/12;07:08:02;18:54:22;2.4810005727;39.4896022013
"1228";15:50;MARZO;;AV PLATJA;VERDADERO;PS MAR;PALMANOVA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;"1";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;7;"2022";2022/03/12;07:08:02;18:54:22;2.5400209681;39.5247905502
"1229";14:50;MARZO;"9";PS MAR;FALSO;;PALMANOVA;NEGATIVO;Sin Heridos;"0";"0";"0";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"3";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;1;"2022";2022/03/13;07:06:27;18:55:23;2.5373035457;39.5213848314
"1230";14:15;MARZO;"34";CL ILLES CANARIES;FALSO;;SON BUGADELLES;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;2;"2022";2022/03/14;07:04:51;18:56:24;2.5114944124;39.5290949264
"1231";11:52;MARZO;"10";CL CORDOVA;FALSO;;PALMANOVA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;2;"2022";2022/03/14;07:04:51;18:56:24;2.5403137428;39.5303116536
"1232";20:01;MARZO;"9";GV REI SANXO;FALSO;;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;2;"2022";2022/03/14;07:04:51;18:56:24;2.4820946277;39.5131667276
"1243";14:00;MARZO;"5";CL NOGUER;FALSO;;PAGUERA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"3";VERDADERO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;2;"2022";2022/03/14;07:04:51;18:56:24;2.4468710016;39.5376868369
"1233";04:00;MARZO;"24";CL OLIVERA;FALSO;;PAGUERA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;3;"2022";2022/03/15;07:03:15;18:57:25;2.4426391785;39.5386128915
"1234";14:30;MARZO;"6";GV PUIG DEL TEIX;FALSO;;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"3";FALSO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;4;"2022";2022/03/16;07:01:39;18:58:26;2.4848926844;39.5174338828
"1235";14:20;MARZO;;PZ JARDI;VERDADERO;AV REI JAUME I;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/17;07:00:03;18:59:26;2.4891871551;39.5180063205
"1236";15:10;MARZO;;CL MAR MEDITERRANIA;VERDADERO;CL COLOMER;SON BUGADELLES;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/17;07:00:03;18:59:26;2.5044244500;39.5291706379
"1237";12:10;MARZO;"59";CL ALACANT;FALSO;;SON BUGADELLES;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/17;07:00:03;18:59:26;2.5098011487;39.5296727085
"1238";17:00;MARZO;"51";VI CORNISA;FALSO;;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/17;07:00:03;18:59:26;2.4656141809;39.5114033937
"1240";21:00;MARZO;;CL TONI MUNAR CERDA;FALSO;;PAGUERA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;7;"2022";2022/03/19;06:56:49;19:01:27;2.4485324962;39.5417746599
"1239";19:15;MARZO;"6";GV PUIG DE GALATZO;FALSO;;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;1;"2022";2022/03/20;06:55:12;19:02:27;2.4817267593;39.5159294523
"1241";13:20;MARZO;"68";AV REI JAUME I;FALSO;;SANTA PONSA;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;1;"2022";2022/03/20;06:55:12;19:02:27;2.4760605758;39.5128713046
"1242";12:48;MARZO;;CL GERMANS MONTCADA;VERDADERO;CL GENERAL BARCELO;PALMANOVA;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;1;"2022";2022/03/20;06:55:12;19:02:27;2.5339266678;39.5205255810
"1244";07:55;MARZO;;AV MAR;VERDADERO;CL SANTA PONSA;COSTA DE LA CALMA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;3;"2022";2022/03/22;06:51:58;19:04:26;2.4730534962;39.5244400100
"1245";16:15;MARZO;"31";CL GRAN VIA;FALSO;;EL TORO;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;3;"2022";2022/03/22;06:51:58;19:04:26;2.4809179831;39.4884429398
"1246";15:50;MARZO;"122";AV REI JAUME I;FALSO;;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;3;"2022";2022/03/22;06:51:58;19:04:26;2.4877575452;39.5171562742
"1247";16:24;MARZO;"20";CL BOSC;FALSO;;PAGUERA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;4;"2022";2022/03/23;06:50:21;19:05:25;2.4432214142;39.5394872842
"1248";11:20;MARZO;"7";CL JULIA VICENT;FALSO;;BENDINAT;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/24;06:48:44;19:06:25;2.5798007302;39.5379064165
"1249";18:05;MARZO;"8";AV PEGUERA;FALSO;;PAGUERA;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"3";VERDADERO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/24;06:48:44;19:06:25;2.4407719929;39.5374482552
"1250";22:00;MARZO;"3";CL DUC DEXTREMERA;FALSO;;PALMANOVA;NEGATIVO;HERIDO_HOSP-24;"2";"0";"0";FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;5;"2022";2022/03/24;06:48:44;19:06:25;2.5372772364;39.5159357863
"1251";17:20;MARZO;;CL ALACANT;VERDADERO;CL MAGDALENA;SON BUGADELLES;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;6;"2022";2022/03/25;06:47:06;19:07:24;2.5080541447;39.5287537467
"1252";13:40;MARZO;"39";AV PEGUERA;FALSO;;PAGUERA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;6;"2022";2022/03/25;06:47:06;19:07:24;2.4502733623;39.5379276435
"1253";11:45;MARZO;;AV PEGUERA;VERDADERO;CL NIZA;PAGUERA;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;2;"2022";2022/03/28;06:42:15;19:10:22;2.4481067180;39.5372947660
"1254";17:45;MARZO;;AV REI JAUME I;VERDADERO;GV PUIG DES CASTELLE;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;3;"2022";2022/03/29;06:40:39;19:11:21;2.4886988975;39.5177196725
"1257";20:45;MARZO;;CM QUARTERADES;FALSO;;CALVIA;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";FALSO;FALSO;VERDADERO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;4;"2022";2022/03/30;06:39:02;19:12:20;2.5134830994;39.5550949667
"1258";17:30;MARZO;"39";CR ANDRATX;FALSO;;PORTALS NOUS;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;4;"2022";2022/03/30;06:39:02;19:12:20;2.5721990757;39.5351542406
"1255";07:37;MARZO;;CM PORRASSA;VERDADERO;CL GONGORA;MAGALUF;NEGATIVO;HERIDO_HOSP-24;"1";"0";"0";FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;4;"2022";2022/03/30;06:39:02;19:12:20;2.5271206430;39.5037628591
"1259";18:00;MARZO;;CL SON THOMAS;VERDADERO;CL ILLES BALEARS;SON BUGADELLES;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/31;06:37:26;19:13:19;2.5013789849;39.5289132680
"1260";14:30;MARZO;"6";CL ORATORI;FALSO;;PORTALS NOUS;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/31;06:37:26;19:13:19;2.5731748637;39.5341681771
"1256";09:50;MARZO;"7";CL SANT BARTOMEU;FALSO;;CAS CATALA-SES ILLETES;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/03/31;06:37:26;19:13:19;2.5971570094;39.5474464273
"1261";09:27;ABRIL;"7";CL CORDOVA;FALSO;;PALMANOVA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"3";VERDADERO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;6;"2022";2022/04/01;06:35:50;19:14:18;2.5398500087;39.5301159466
"1262";02:00;ABRIL;"4";AV PALMERES;FALSO;;MAGALUF;Positivo;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;1;"2022";2022/04/03;06:32:38;19:16:16;2.5293037508;39.5057072753
"1263";22:20;ABRIL;"8";CL GALATZO;FALSO;;PAGUERA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;1;"2022";2022/04/03;06:32:38;19:16:16;2.4458194970;39.5388100504
"1264";06:45;ABRIL;"22";AV NOTARI ALEMANY;FALSO;;MAGALUF;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"3";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;2;"2022";2022/04/04;06:31:03;19:17:15;2.5313124485;39.5020265826
"1265";16:50;ABRIL;;CL CALA CONTESA;FALSO;;CAS CATALA-SES ILLETES;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;2;"2022";2022/04/04;06:31:03;19:17:15;2.5888240785;39.5349881489
"1266";15:38;ABRIL;"54";GV PENYES ROTGES;FALSO;;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;3;"2022";2022/04/05;06:29:29;19:18:14;2.4702556288;39.4962746030
"1269";15:32;ABRIL;"29";CL HUGUET DES FAR;FALSO;;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;4;"2022";2022/04/06;06:27:54;19:19:13;2.4724534760;39.5220558747
"1267";06:40;ABRIL;"79";AV PEGUERA;FALSO;;PAGUERA;Positivo;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"1";FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/04/07;06:26:20;19:20:12;2.4570463911;39.5363539613
"1268";08:40;ABRIL;;AV SANTA PONSA;FALSO;;SANTA PONSA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;5;"2022";2022/04/07;06:26:20;19:20:12;2.4838844537;39.5097441269
"1270";15:00;ABRIL;"4";PS MAR;FALSO;;PALMANOVA;NEGATIVO;Sin Heridos;"0";"0";"0";FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;"2";VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;6;"2022";2022/04/08;06:24:47;19:21:12;2.5411322488;39.5250575705
